index,obj_pos_x,obj_pos_y,obj_pos_z,obj_qtn_x,obj_qtn_y,obj_qtn_z,obj_qtn_w,obj_joint_0_pos,obj_joint_1_pos,obj_joint_2_pos,obj_joint_3_pos,obj_joint_4_pos,obj_joint_5_pos,obj_joint_6_pos,obj_joint_7_pos,obj_joint_8_pos,obs_pos_x,obs_pos_y,obs_pos_z,obj_qtn_x,obj_qtn_y,obj_qtn_z,obj_qtn_w,start_energy,start_gravity_energy,start_elastic_energy,escape_energy_cost
33000,0.6228353996765873,-0.24171594287249187,3.1817307239889163,0.33701464120256186,-0.08808296168105272,0.10771456856631051,0.9311606172917626,0.3615902687465379,-0.4001010391445369,-0.3002433617564277,-0.25031145613774186,-0.2503999708595103,-0.20017685090633663,-0.20000100301833554,-0.15013703319234492,0.1000410599371643,0,4.500100000003496,3.1001500000008506,0.00010324692251485776,0.12965393272250655,0.9915589864417333,0.0007896051565298124,39.53477381649188,36.449273816491875,3.0854999999999997,0.0
33500,0.6253524828486249,-0.1819548603433028,3.3550682822020574,0.3307731027397428,-0.08830937257905237,0.10949871517443689,0.9331669950195223,0.3519718454970427,-0.4000596877601168,-0.30024975108922664,-0.25030283908019174,-0.25040145312393963,-0.20013609897372778,-0.2002122947952962,-0.15010179814058736,0.10002776464406334,0,4.550100000003379,3.175150000000898,0.00011113768017684505,0.1395628746853014,0.9902128911872157,0.0007885332245835731,40.866803766445244,37.81680376644525,3.05,0.0
34000,0.6297287259562947,-0.11335249078515328,3.5327608073515213,0.32347447227354154,-0.0906419553376832,0.11178202926450248,0.9352288915839936,0.34166611569447003,-0.400107083430771,-0.30027354163953973,-0.25030268832667113,-0.2503693727314225,-0.20018595275238876,-0.20004113644019894,-0.15014476953872727,0.10003859578694439,0,4.600100000003263,3.250150000000945,0.00011901732416342913,0.14945786047692983,0.988767775468754,0.0007873824399719845,42.20103064104572,39.185530641045716,3.0155000000000003,0.0
34500,0.6370385444454689,-0.041996136987864786,3.7110025070647676,0.31602075061647844,-0.09186377312867912,0.11481795018620707,0.9372879870570185,0.3308924000634533,-0.4000326229146234,-0.3002767419813188,-0.25031921925967454,-0.2503452452866485,-0.20014339731726224,-0.2000024390988611,-0.15010610003577382,0.10003625164847116,0,4.650100000003146,3.3251500000009924,0.00012688506651677763,0.1593379006070583,0.987223783796716,0.0007861529177725485,43.534627024329744,40.552627024329745,2.982,0.4579189904711498
35000,0.6601095973900836,0.03997983216821484,3.8982073370672348,0.3085744109439945,-0.08933019239972906,0.12154432893134322,0.9391639504053718,0.31438787975421506,-0.4000776604697573,-0.300287193552937,-0.2503200567023981,-0.25031856082931764,-0.20013057765140677,-0.20000595965901136,-0.15009500965759115,0.10003044455081446,0,4.7001000000030295,3.4001500000010396,0.00013474012046921167,0.16920200707990726,0.9855810705689821,0.0007848447809364607,44.78503891529251,41.86703891529251,2.918,0.18889362917946784
35500,0.6732046589725823,0.11387426071990664,4.074294275586197,0.303885276733059,-0.08613145448919929,0.12595261487946535,0.9404100435115909,0.2978677251866414,-0.4000099450369171,-0.30029709013224865,-0.2503230822264273,-0.2503062344255841,-0.20003783466622077,-0.20001631932903974,-0.14361388773222103,0.10000248046763571,0,4.750100000002913,3.475150000001087,0.00014258170052188184,0.1790491934930494,0.9838398000555062,0.0007834581602763143,46.178389877170964,43.30538987717097,2.873,1.2461177427858061
36000,0.6882033725397111,0.2007082057623046,4.253517443112144,0.299972738633964,-0.08524095740466202,0.13119199699663753,0.9410308152134076,0.27616040192457114,-0.4000555613729807,-0.3003298791516136,-0.2503675076095256,-0.25028464937770545,-0.2000355756649382,-0.20003746654445959,-0.11862150006429246,0.10001315805661849,0,4.8001000000027965,3.550150000001134,0.00015040902252331758,0.18887847513604947,0.9820001463818886,0.00078199319445302,47.44706625189391,44.658066251893906,2.7890000000000006,0.0
36500,0.727937886035536,0.32131212729227215,4.4465362751825035,0.29365315556394067,-0.08109817305945684,0.14210646108245872,0.9418050033167047,0.2467940001314771,-0.4001427739171296,-0.30029446840746643,-0.25033133639814625,-0.2502030667749253,-0.2000624555117836,-0.20000005993008776,-0.0680116501936376,0.10001711559308031,0,4.85010000000268,3.6251500000011814,0.00015822130374784136,0.1986888690889341,0.9800622935119636,0.0007804500299619392,48.59024101993803,45.92824101993803,2.6620000000000004,0.0
37000,0.6530680377951865,0.5557117887106976,4.628754674837357,0.2704803663225913,-0.08828316246583431,0.13831549174973826,0.9486386453234213,0.22464645876261288,-0.4000050771521853,-0.3003543452402402,-0.2501715274896873,-0.2500368172388016,-0.20001978406797552,-0.2000007733761949,0.12197086918543748,0.10002847689184739,0,4.900100000002563,3.7001500000012286,0.00016601776297384108,0.2084793943204834,0.9780264352294034,0.0007788288211182353,49.25591264473125,46.616912644731244,2.6390000000000002,0.0
37500,0.6127359990424289,0.6223118361565934,4.780354785429496,0.26927627421419603,-0.08228701537501995,0.13286560584165263,0.9502977775572892,0.20853659950255135,-0.40014574526297586,-0.30033090470996276,-0.2501516556514609,-0.250108371071246,-0.20007809472953544,-0.20000216821318811,0.11935851895959734,0.09995834931022213,0,4.950100000002447,3.775150000001276,0.00017379762056189102,0.21824907178633288,0.9758927751183395,0.0007771297300414414,50.57724485503228,47.959744855032284,2.6175000000000006,2.3273452053339696
38000,0.5762507666476787,0.689539631467534,4.931590913007984,0.268512559550575,-0.07865444113136845,0.12800852184629702,0.9514874158855897,0.19216275502212457,-0.3999997739106223,-0.3003610276091106,-0.25014500694716435,-0.2501032925463895,-0.20008078864666745,-0.20000081280890772,0.1050799540974416,0.09987901796025908,0,5.00010000000233,3.850150000001323,0.00018156009853271572,0.2279969245268774,0.9736615265430052,0.0007753529266392493,51.72955273705694,49.16355273705694,2.5660000000000007,3.6549265176933545
38500,0.5395793523315727,0.7587793888177543,5.082703369811604,0.26792098035812884,-0.07594119658365843,0.1231967371602363,0.9525092371722454,0.17556598640774285,-0.4001525218534781,-0.3003456611282545,-0.25014793023409304,-0.25009779378420327,-0.2000759970953286,-0.20000039198916195,0.09895393013666158,0.09999675862187087,0,5.050100000002214,3.9251500000013704,0.0001893044206449867,0.237721977764966,0.9713329126263985,0.0007734985885905186,53.042939163866116,50.50593916386612,2.537,2.3605830104821592
39000,0.4967732152536058,0.8290317448073335,5.2328999560045,0.26734226254164567,-0.07331679547944693,0.11746158253109437,0.953601352132551,0.15869768646782234,-0.40001344807581907,-0.30036497308542326,-0.25013526266947095,-0.250117566119206,-0.20009509154867797,-0.20000644479053623,0.09371444356844778,0.0997460653875381,0,5.100100000002097,4.000150000001417,0.00019702981247294638,0.2474232590033792,0.9689071662279708,0.000771566901327509,54.19677153611097,51.703271536110975,2.4935000000000005,0.32042340779678113
39500,0.45849546747805636,0.9043568907780223,5.379653924130925,0.26816618542805204,-0.07122479248383566,0.11133553210890133,0.9542632368579594,0.14194693027647395,-0.40025346017030455,-0.3003093039723222,-0.2501717654928882,-0.25006869811708726,-0.20010893159770418,-0.2000627827789258,0.07600972956631417,0.10002406985866295,0,5.150100000001981,4.075150000001242,0.00020473550148386043,0.25709979812209083,0.9663845299203366,0.0007695580580173343,55.36602442966095,52.911024429660955,2.455,2.9357430224685075
40000,0.45934445963334825,0.98320964836935,5.535401757709528,0.26821849394226543,-0.06909399305089217,0.11276491439960731,0.9542373571140859,0.12208607540949469,-0.4001149236173123,-0.3003629521817903,-0.2501886670122421,-0.2500958503104049,-0.20008522472847462,-0.2000048764131711,0.0768225527198947,0.10001624892869314,0,5.200100000001864,4.150150000001068,0.0002124207171152384,0.26675062747523925,0.9637652559650279,0.0007674722595426536,56.59268538587212,54.16368538587212,2.4290000000000003,3.460862047535464
